price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 2,3 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),"Rukosiap Pakai Nego Sampai Deal Di Greenville, Jakarta Barat",Jakarta Barat,,3,1,68 m²,162 m²
"Rp 5,59 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Dijual Cepat East Terace 12x18.. Bagus..,Jakarta Barat,4,3,2,216 m²,227 m²
"Rp 1,27 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Bagus 2 Lantai 1.27m Nego Hak Milik,Bekasi,3,2,1,80 m²,100 m²
Rp 11 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),"Dijual kavling hoek Di metro permata 1, Tangerang",Tangerang,,,,313 m²,
Rp 565 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Baru Free Mezanine akses 15 menit ke stasiun Citayam,Depok,2,1,1,62 m²,45 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Rumah Mewah Pik Golf Island Brand New,Jakarta Utara,5,7,2,250 m²,600 m²
"Rp 8,5 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),Tanah Untuk Komersial Di Pinggir Jalan Raya,Tangerang Selatan,,,,8740 m²,
"Rp 1,16 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Kondisi Bagus Cibubur Luas Murah Hak Milik,Bekasi,,2,2,111 m²,120 m²
"Rp 1,35 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),"Tanah, 300 M², Shm, Lokasi Sangat Strategis,cocok Utk Perumahan",Tangerang Selatan,,,,300 m²,
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),Rumah lama hitung tanah di Radio Dalam,Jakarta Selatan,8,5,2,558 m²,350 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Hunian Mewah Murah Banget di Jalan Haji Amar Duren Sawit Jakarta Timur,Jakarta Timur,5,3,,612 m²,311 m²
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Cluster Vivacia The Eminent Bsd City, Semi Furnished, Siap Huni",Tangerang,3,2,,84 m²,100 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartemen Tree Park BSD 1 bed room,Tangerang Selatan,1,1,,,43 m²
"Rp 8,9 Juta",Rp 50 Ribuan (Tenor 20 Tahun),Dijual Kavling Murah Dibawah Njop,Jakarta Timur,,,,150 m²,
"Rp 8,95 Miliar",Rp 46 Jutaan (Tenor 20 Tahun),"Gudang Siap Pakai Harga Menarik di Komplek Pergudangan Royal Kosambi, Cengklong, Kosambi, Tangerang, Banten, Indonesia, 15212, Kosambi",Tangerang,,2,,560 m²,1120 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartment Sunter Icon 2 BR Bagus Unfurnished,Jakarta Utara,2,1,,,48 m²
"Rp 4,29 Miliar /m²",Rp 22 Jutaan (Tenor 20 Tahun),Dijual Kavling Hoek di Cluster Mewah Pusat Gading Serpong,Tangerang,,,,253 m²,
"Rp 26,1 Miliar",Rp 134 Jutaan (Tenor 20 Tahun),Harga Murah Bentuk Ideal Lokasi Bagus Di Umalas,Badung,,,,2179 m²,
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Termurah Jual Apartemen Gading Mediterania Hook 2 Kamar Butuh Renovasi Total,Jakarta Utara,2,1,,,60 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah Luas Di Jl Jatipadang Utara Jati Padang Di Jakarta Selatan,Jakarta Selatan,5,5,2,1441 m²,900 m²
Rp 37 Miliar,Rp 190 Jutaan (Tenor 20 Tahun),"MENTENG [RUMAH] Dijual, Lokasi Strategis- Siap Huni",Jakarta Pusat,5,4,2,676 m²,340 m²
Rp 55 Miliar,Rp 282 Jutaan (Tenor 20 Tahun),RUMAH MEWAH LT 1.000m LB 1.500m Rp 55 M LOKASI  TENANG NYAMAN DEKAT TAMAN  ASRI JARANG ADA KEBAYORAN BARU,Jakarta Selatan,9,6,8,1000 m²,1500 m²
"Rp 8,99 Juta /m²",Rp 50 Ribuan (Tenor 20 Tahun),"Tanah Komersil Cocok Untuk Usaha Harga 5% Dibawah Njop di Jl Raya Sawangan Depok
, Rangkapanjaya",Depok,,,,1580 m²,
Rp 495 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual Segera Rumah Di Depok.495juta,Depok,2,1,1,90 m²,36 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Tanpa Dp Rumah Baru Gress Eropa Modern 1 Menit Dari Raya Jenggolo,Sidoarjo,3,2,1,77 m²,80 m²
Rp 775 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Jual Rugi Rumah Ciputat 2 Lantai Baru Blm Dihuni Termurah Siapa Cepat Lokasi Tdk Tdk Jauh Dr Jln Raya SHM,Tangerang Selatan,3,2,2,72 m²,50 m²
Rp 14 Juta /m²,Rp 80 Ribuan (Tenor 20 Tahun),"Tanah di Jalan Raya Sultan Agung Pantura , Bekasi Sertifikat Hak Milik 1.090 m²",Bekasi,,,,1090 m²,
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Harga Miring 900juta Depok.luas 160m2,Depok,2,1,1,160 m²,57 m²
"Rp 4,9 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),"Tanah Premium Jogja, Lingkungan Kos Kampus Prospek Investasi",Yogyakarta,,,,200 m²,
"Rp 3,8 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),"Dekat Jalan Gito Gati Sleman, Tanah Pekarangan 3 Juta-an",Sleman,,,,160 m²,
"Rp 5,2 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),"Prospek Bangun Kos, Tanah Dekat RSA UGM dan Kampus UTY",Yogyakarta,,,,200 m²,
Rp 350 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),"Tanah Sleman Siap Bangun, Dekat Ringroad dan Kota Jogja",Sleman,,,,100 m²,
"Rp 2,05 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Butuh Minim Renovasi SHM di Bintaro,Tangerang Selatan,2,1,1,150 m²,70 m²
Rp 4 Juta /m²,Rp 30 Ribuan (Tenor 20 Tahun),"Di jual tanah sayap tki,jl. Sadang",Bandung,,,,2610 m²,
Rp 22 Juta,Rp 120 Ribuan (Tenor 20 Tahun),Kavling Huk Siap Bangun Di Cluster Michelia Puri Botanical Joglo,Jakarta Barat,,,,255 m²,
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Bona Indah Letak Strategis Jalan Lebar di Taman Bona Indah, Jl. Bona Indah I, Lebak Bulus, Cilandak, Kota Jakarta Selatan, DKI Jakarta, Indonesia, 12440, Lebak Bulus",Jakarta Selatan,3,2,1,150 m²,120 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Apartement Type Studio Full Furnish Dekat Aeon Mall Dan Exit Tol Di sentul City Bogor,Bogor,Studio,1,,,20 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Oakwood apartemen 1 BR mega kuningan,Jakarta Selatan,1,1,,,101 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Nyaman Konsep Resort Taman Ubud Cendana Lippo Karawaci,Tangerang,3,3,2,180 m²,120 m²
Rp 15 Miliar,Rp 77 Jutaan (Tenor 20 Tahun),"rumah di Kebon Besar, Fatmawati, bisa u bangun cluster kecil, gratis rumah",Jakarta Selatan,5,4,4,647 m²,313 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),rumah siap Huni jl. Dadap IV depok.,Depok,5,3,1,280 m²,161 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Apartemen senayan residence Dekat Mall Senayan City Dan Plaza Senayan. Gelora Bung Karno Dan perkantoran Sudirman,Jakarta Selatan,3,2,,,195 m²
Rp 43 Miliar,Rp 221 Jutaan (Tenor 20 Tahun),Rumah Mewah di Patal Senayan Jakarta Dengan Pool Luas,Jakarta Selatan,1,1,,589 m²,900 m²
Rp 65 Miliar Total,Rp 334 Jutaan (Tenor 20 Tahun),Dijual Cepat Gudang di Sunter Agung Karya Jakarta Utara,Jakarta Utara,,,,2296 m²,3307 m²
Rp 980 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Bagus 2 Lantai 980jt Nego,Bekasi,5,2,1,180 m²,210 m²
"Rp 4,61 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),TERMURAH Beli Rumah Gratis Bangunan di Cluster Crystal Dekat Golf Gading Serpong Tangerang Banten Lebar 16 SHM Mewah,Tangerang,3,4,2,384 m²,384 m²
"Rp 13,8 Miliar",Rp 71 Jutaan (Tenor 20 Tahun),Kost Kemanggisan Signature Coliving Dekat Binus,Jakarta Barat,46,30,4,268 m²,1000 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Hook Minimalis Tropis, Nyaman, Lokasi Dekat Tol, Rs, Sekolah, Mall",Tangerang,4,3,2,120 m²,147 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),rumah baru di renovasi total dijual cepat dikota wisata,Jakarta Timur,3,2,2,144 m²,180 m²
Rp 415 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Baru Siap Huni 400 Jutaan Dekat Tol Sawangan Akses Jln Luas,Depok,2,1,1,54 m²,32 m²
"Rp 5,8 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),"Nego! Full Renovasi, Fully Furnished, Semi-Penthouse dengan Tennis Court, sauna, & kolam renang, akses tol dan mall puri Indah, Apartement Kedoya Elok",Jakarta Barat,3,1,,,196 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Hunian Boutique Penthouse di Tanjung Barat, Lokasi Strategis Dekat Toll",Jakarta Selatan,2,2,,,84 m²
Rp 985 Juta,Rp 5 Jutaan (Tenor 20 Tahun),"RUMAH BARU, SIAP HUNI BONUS FURNISHED HARGA MURAH DEKAT UII JAKAL",Sleman,3,2,1,118 m²,72 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Turun Harga Special Banget Unit Istimewa Type 2BR Lux Fully Furnished di Landmark Residence Apartment Tower A Lantai 8 Kota Bandung,Bandung,2,1,,,63 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Baru Lokasi Strategis di Wisma Kusuma Indah, Jatirahayu, Pondok Melati, Bekasi",Bekasi,3,3,1,75 m²,100 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Dijual Cepat Hunian Cantik dan Asri,Balikpapan,3,2,,150 m²,219 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Murah! Cluster Ivora Mirip Flora Summarecon Bandung Dekat Genova,Bandung,2,2,2,84 m²,74 m²
Rp 580 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Nyaman Siap Huni Lokasi di Graha Bukit Raya Bandung,Bandung,2,1,,60 m²,40 m²
Rp 9 Juta,Rp 50 Ribuan (Tenor 20 Tahun),"Kavling Komersil Cipondoh 2ha, Pinggir Jalan",Tangerang,,,,20000 m²,
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Jual Rumah Di.suvarna Sutera,Tangerang,2,1,,102 m²,45 m²
Rp 455 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Harga Spesial Rumah Baru Siap Huni 1 Lt Strategis Di Parung Bogor,Bogor,2,1,1,72 m²,36 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Harga Termurah Rumah Bona Indah Lebak Bulus Shm,Jakarta Selatan,3,2,1,150 m²,120 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Cepat Turun Harga Apart Aspen Residence Admiralty Twr A Fully Furnished,Jakarta Selatan,4,3,,,102 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),"Graha Kencana Cluster 3, (Rumah Semi Furnished SHM) hadap Utara",Malang,4,3,1,325 m²,225 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Cluster Eksklusif di Kota Wisata Cibubur Jalan Lebar Lokasi Strategis,Bogor,4,4,2,222 m²,284 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Nyaman Murah di Puri Gading, sangat potensial  disulap menjadi penginapan, home stay ataupun utk keluarga besar",Badung,7,5,1,168 m²,300 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Cluster Modern Siap Huni Akses Dekat Pintu Tol,Jakarta Selatan,3,3,1,70 m²,80 m²
Rp 399 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Bagus harga super murah 399 jt di Babelan kota Bekasi Utara,Bekasi,2,1,1,60 m²,36 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Siap Huni lebar 8 Bluebell Summarecon Bekasi,Bekasi,3,3,1,138 m²,144 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Jual Rumah Kosambi Baru Dekat Semanan Siao Huni,Jakarta Barat,3,2,1,90 m²,123 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah Lokasi Strategis Rawamangun 224m2,Jakarta Timur,5,3,1,224 m²,280 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Jual Rumah Citra 3 Hadap Tenggara Bebas Banjir Akses Mudah,Jakarta Barat,2,2,1,90 m²,120 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),"Tebet Dalam Komplek Jepang, Akses Jalan 3 Mobil, Lingkungan Nyaman",Jakarta Selatan,4,3,,396 m²,400 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah Baru 2 Lantai Dekat Level 21 Jl, Teuku Umar Denpasar Bali",Denpasar,3,3,2,96 m²,116 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Lokasi Premium Strategis,Jakarta Selatan,4,3,1,246 m²,155 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Jual Rumah Besar Harga Murah!!!,Tangerang,4,3,1,300 m²,225 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Villa Butuh Uang Luas 420.0 M² Shm Songoriti Batu,Malang,8,8,,420 m²,350 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Jual Cepat!!! Apartemen Fully Furnished!!!,Jakarta Utara,2,2,,,113 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Dijual Rumah Siap Huni di Green Garden Jakarta Barat,Jakarta Barat,4,2,2,144 m²,250 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Baru 1 M-an Tanjung Duren Sisa 1 Unit,Jakarta Barat,3,3,,40 m²,115 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Rumah.tua Pejaten Timur Hak Milik Luas 185.harga 2.miliar,Jakarta Selatan,2,1,2,185 m²,170 m²
Rp 485 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Exclusive di Gamping Sleman Yogyakarta,Sleman,2,1,1,108 m²,42 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"TEBET TIMUR 130 M2, RUMAH SIAP HUNI AKSES MUDAH",Jakarta Selatan,4,2,2,130 m²,150 m²
"Rp 6,2 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),Rumah Mewah Posisi Hook di Disocvery Bintaro,Tangerang Selatan,5,4,3,206 m²,340 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual 2 Bedroom Hoek Apartemen Tokyo Riverside View Laut Unfurnished,Jakarta Utara,2,1,,,38 m²
"Rp 10,5 Miliar",Rp 54 Jutaan (Tenor 20 Tahun),Unit Penthouse St Moritz Connect Lippo Mall Puri 317m2 Fully Furnished,Jakarta Barat,3,4,,,317 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Unit Langka Paling Murah 3BR 129m2 Sangat Cantik di Casa Grande Phase 2  Kokas,Jakarta Selatan,2,2,,,129 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Rapi Dan Terawat The Icon Caspia Bsd City,Tangerang,4,3,1,128 m²,250 m²
Rp 16 Juta,Rp 90 Ribuan (Tenor 20 Tahun),Tanah Canggu - Kayu Tulang Utara di Canggu,Badung,,,,268 m²,
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Brand New Kencana Loka BSD,Tangerang,3,2,1,90 m²,110 m²
"Rp 2,5 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),"Di Jual Murah Ruko Sutera Niaga di Jl. Raya serpong, Alam Sutera",Tangerang,,,,91 m²,236 m²
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Rumah Brand New The Green Cluster Bellagio BSD City,Tangerang,4,5,1,320 m²,433 m²
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Kemaggisan Cocok Untuk Kosan,Jakarta Barat,3,1,4,372 m²,160 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Siap Huni di Pondok Kelapa Jakarta Timur,Jakarta Timur,2,1,1,90 m²,60 m²
"Rp 10,8 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Semi Furnished SHM di Kramat 6, Jakarta Pusat",Jakarta Pusat,6,3,3,300 m²,300 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni Di Emerald Bintaro -Tty,Tangerang Selatan,,2,1,105 m²,90 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Baru Siap Huni Dinding Bata Merah 5 Menit Ke Lrt Cibubur,Jakarta Timur,3,3,2,80 m²,95 m²
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Villa Di Canggu - Newly Built,Badung,3,4,,165 m²,250 m²
"Rp 1,7 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Baru Asia Baru Duri Kepa Jakarta Barat row 2 mobil,Jakarta Barat,3,2,,51 m²,95 m²
"Rp 2,49 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),RUMAH BAGUS DURI KEPA DEKAT TAMAN RATU GREENVILLE,Jakarta Barat,4,4,,58 m²,160 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Dijual The Riviera Puri Metland Cyber City 8x12  Brand New,Jakarta Barat,3,3,2,96 m²,99 m²
"Rp 4,99 Miliar Total",Rp 25 Jutaan (Tenor 20 Tahun),Dijual Pergudangan Multiguna/Hybrid Warehouse Baru Duta indah Starhub Gudang Samping Bandara Tangerang Banten,Tangerang,,2,,221 m²,366 m²
Rp 190 Juta,Rp 980 Ribuan (Tenor 20 Tahun),Dijual Apartemen Green Lake View Studio Full Furnished Siap Huni,Tangerang Selatan,1,1,,,22 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Dijual Rumah Posisi Hook di Dalam Cluster Sektor 9 Bintaro,Tangerang Selatan,5,5,2,223 m²,177 m²
"Rp 2,35 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Dijual Green Lake City Cluster Asia 6x18 Strategis Murah,Jakarta Barat,3,3,2,108 m²,108 m²
"Rp 5,3 Miliar",Rp 27 Jutaan (Tenor 20 Tahun),Rumah Tua Rawamangun Lokasi Strategis Hak Milik,Jakarta Timur,3,1,2,261 m²,130 m²
"Rp 39,5 Miliar",Rp 203 Jutaan (Tenor 20 Tahun),Rumah Full furnished Mewah Siap huni di Alam Sutera,Tangerang,5,4,1,1000 m²,700 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Cantik Classic Pondok Indah Ir Yn,Jakarta Selatan,3,2,1,240 m²,375 m²
"Rp 10,2 Miliar",Rp 52 Jutaan (Tenor 20 Tahun),Dijual Rumah posisi Hoek hitung tanah di Pondok Indah (JP),Jakarta Selatan,3,3,,267 m²,208 m²
"Rp 8,2 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),Turun Harga ! Dijual Rumah Bagus Terawat Siap Huni di Taman Lebak Bulus,Jakarta Selatan,4,3,2,350 m²,340 m²
Rp 29 Miliar,Rp 149 Jutaan (Tenor 20 Tahun),"Rumah Brand New di permata Hijau, lokasi tenang nyaman FF",Jakarta Selatan,4,5,2,555 m²,900 m²
Rp 32 Juta /m²,Rp 170 Ribuan (Tenor 20 Tahun),"Exclusive Dijual Tanah Di Fatmawati Raya, Jakarta Selatan (CM/DG)",Jakarta Selatan,,,,1379 m²,
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),dijual Cepat Rumah mewah luas dan siap huni di Kemang ( WW/LP),Jakarta Selatan,10,9,10,932 m²,1000 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Dijual Rumah Klasik Di Pondok Indah. Lokasi Cul De Sac Ak/lp,Jakarta Selatan,3,2,1,330 m²,260 m²
"Rp 13,9 Miliar",Rp 71 Jutaan (Tenor 20 Tahun),Dijual Rumah Asri Desain Unik di Pondok Indah (WW / MM),Jakarta Selatan,3,4,1,336 m²,450 m²
Rp 25 Miliar,Rp 128 Jutaan (Tenor 20 Tahun),Dijual Rumah mewah Pondok Indah Brand New,Jakarta Selatan,5,4,3,489 m²,647 m²
"Rp 8,1 Miliar",Rp 41 Jutaan (Tenor 20 Tahun),"Dibawah Njop. Rumah Bagus Camar Elok, Pik. Siapa Cepat Dia Dapat",Jakarta Utara,6,6,2,324 m²,400 m²
Rp 38 Miliar,Rp 195 Jutaan (Tenor 20 Tahun),Hitung Tanah Rumah Asri Halaman Luas Di Area Kemang,Jakarta Selatan,6,4,2,1600 m²,900 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),1 Unit Rukost 2 Lantai Siap Huni Full Furnished Ipb Dramaga Bogor,Bogor,7,7,1,75 m²,93 m²
Rp 14 Miliar Total,Rp 72 Jutaan (Tenor 20 Tahun),TANAH DI KAWASAN BERKEMBANG IDEAL UNTUK INVESTASI VILLA LOKASI UNGASAN JIMBARAN,Badung,,,,40000 m²,
"Rp 2,94 Miliar Total",Rp 15 Jutaan (Tenor 20 Tahun),VILLA CANTIK FULL  FURNITURE  SEA VIEW  NUSA DUA,Badung,3,4,,105 m²,110 m²
"Rp 1,87 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Apartemen Puri Imperium 3br Bgs N Murah By Brigitta,Jakarta Selatan,3,2,,,136 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),RUMAH LT 2 FULL FURNITURE HARGA MURAH DI JAKARTA BARAT,Jakarta Barat,4,3,,125 m²,200 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),RUMAH MODERN MINIMALIS PERUMAHAN SRIKANDI ASRI DAN NYAMAN,Badung,3,2,,71 m²,100 m²
"Rp 1,4 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),RUMAH STRATEGIS DI PANTAI BERAWA CANGGU COCOK UNTUK INVESTASI,Badung,2,1,,70 m²,60 m²
"Rp 4,85 Miliar Total",Rp 24 Jutaan (Tenor 20 Tahun),"MURAH VILLA 3,5 LANTAI FULL FURNISH DI JIMBARAN",Badung,3,4,,200 m²,350 m²
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),BRAND NEW HOUSE Bangunan Mandiri Luxury Modern American Style,Tangerang,5,5,,232 m²,330 m²
"Rp 6,1 Miliar",Rp 31 Jutaan (Tenor 20 Tahun),Brand New House The Icon Bsd City Design Menarik Dan Mewah,Tangerang,4,4,,200 m²,300 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah@moderland Tangerang.@sisp@huni,Tangerang,5,5,2,250 m²,465 m²
"Rp 2,75 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Griya Loka Bsd Rumah Baru Renovasi Mewah Dan Elegant Harga Murah,Tangerang,3,3,,162 m²,288 m²
"Rp 10,7 Juta /m²",Rp 60 Ribuan (Tenor 20 Tahun),Jarang Ada Kavling Lokasi Cakep Banget The Icon Simplicity Bsd,Tangerang,,,,218 m²,
Rp 13 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),Kavling Cantik Lokasi Oke di Foresta Fresco Aria Siap Bangun .yl,Tangerang,,,,260 m²,
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),"Rumah Bagus, Lokasi Strategis di Bintaro, Tangerang Selatan 0013-CHR",Tangerang Selatan,2,2,1,70 m²,140 m²
"Rp 5,7 Miliar",Rp 29 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH DIKAWASAN BERKEMBANG ZORA KIMORA RAPIH SIAP HUNI,Tangerang,5,6,,120 m²,198 m²
"Rp 1,09 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),dijual MURAH 2 bedroom full furnish taman anggrek residence,Jakarta Barat,2,1,,,44 m²
"Rp 2,2 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH HARGA TERMURAAH DI THE EMINENT BSD CITY,Tangerang,4,4,,105 m²,100 m²
"Rp 7,3 Miliar",Rp 37 Jutaan (Tenor 20 Tahun),Rumah Bangunan Mandiri Cakeppp Siap Huni The Eminent Bsd City,Tangerang,4,4,,221 m²,336 m²
"Rp 18,5 Miliar Total",Rp 95 Jutaan (Tenor 20 Tahun),KAVLING KOMERSIAL lokasi sangat strategis CIATER RAYA SERPONG,Tangerang,,,,1435 m²,
"Rp 3,8 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),DIJUAL RUKO ANIVA JUNCTION GADING SERPONG ROW DEPAN RUKO LEBAR,Tangerang,,,,81 m²,109 m²
"Rp 13,5 Miliar",Rp 69 Jutaan (Tenor 20 Tahun),"Dijual Rumah Mewah Modern Ala Sultan Di Laurel Navapark, Bsd",Tangerang,6,6,,230 m²,370 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah FULL FURNISHED Bintaro Pesanggrahan Pondok Aren - JAMIN TERMURAH,Jakarta Selatan,3,2,2,72 m²,90 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),DIJUAL RUMAH MEWAH DI KAWASAN BERKEMBANG GREENWICH AETHER BSD,Tangerang,5,5,,84 m²,165 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Jual Rumah Siap Huni,Jakarta Utara,3,2,1,180 m²,170 m²
"Rp 11,8 Miliar",Rp 60 Jutaan (Tenor 20 Tahun),BRAND NEW HOUSE konsep villa Bali Style di PUSPITA LOKA BSD,Tangerang,6,4,,343 m²,485 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),"DIJUAL RUMAH HOEK LUXURY MINIMALIS MODERN, THE GREEN, BSD",Tangerang,11,10,,500 m²,1000 m²
