price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
"Rp 15,5 Miliar",Rp 79 Jutaan (Tenor 20 Tahun),"Rumah 3 Lantai Bagus SHM di Sayap Cipaganti, Bandung",Bandung,5,3,5,636 m²,600 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Villa Lokasi Jimbaran,Badung,8,11,,980 m²,630 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),DIJUAL PRIVATE VILLA FULLY FURNISHED WITH JACUZZI DI BALI,Badung,2,2,,420 m²,135 m²
"Rp 2,1 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Long Lease Villa di Jalan Sekuta, Sanur, Bali. Lokasi Percis Di Depan Warung Men Runtu, Denpasar",Denpasar,2,2,1,200 m²,112 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Villa Jual Lokasi Canggu,Badung,3,3,,315 m²,288 m²
Rp 12 Miliar,Rp 61 Jutaan (Tenor 20 Tahun),Villa Jual Lokasi Kayu Tulang,Badung,3,3,,500 m²,250 m²
"Rp 1,85 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual. Bellagio Residences-84 M2,Jakarta Selatan,2,2,,,84 m²
"Rp 11,9 Miliar Total",Rp 61 Jutaan (Tenor 20 Tahun),Kavling di Puncak Golf Bukit Golf Citraland Surabaya di Jalan Kembar dobelway,Surabaya,,,,700 m²,
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Villa Baru Modern Private Pool Area Sanur Dekat Pantai,Denpasar,4,3,1,150 m²,200 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Bangunan Baru Harga 3 Milyar Di Singgasana Pradana Bandung,Bandung,4,2,2,145 m²,150 m²
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Tanah KOMERSIAL BSD serpong sangat strategis siap bangun,Tangerang,,,,3848 m²,
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Harga Heboh Rumah 2 Lantai Kbp Tatar Tarubhawana,Bandung,3,2,1,120 m²,94 m²
"Rp 8,25 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),RUMAH BARU DI WATERFRONT SIAP HUNI SEMI FURNISH DI PERUM CITRALAND SURABAYA BARAT,Surabaya,5,5,,264 m²,500 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Turun Harga! Rumah Bagus Semi Furnished KBP Larangtapa,Bandung,4,4,2,420 m²,600 m²
"Rp 2,7 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),KAVLING PRIVATE LANGKA JOGJA DIKELILINGI PEPOHONAN DI PEMUKIMAN,Sleman,,,,119 m²,
"Rp 8,3 Miliar",Rp 42 Jutaan (Tenor 20 Tahun),RUMAH BARU SIAP HUNI DI BUKIT GOLF INTERNASIONAL CITRALAND SURABAYA BARAT,Surabaya,5,6,,300 m²,475 m²
Rp 900 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),"Tanah 112 m² di Kawasan Dharmawangsa – Kuta Selatan, Bali | Strategis & Siap Bangun",Badung,,,,112 m²,
"Rp 6,51 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Tanah Lokasi Bulu Indah,Denpasar,,,,1185 m²,
"Rp 8,8 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Tanah Lokasi Berawa,Badung,,,,550 m²,
"Rp 9,6 Miliar",Rp 49 Jutaan (Tenor 20 Tahun),Tanah Lokasi Sanur,Denpasar,,,,640 m²,
"Rp 26,9 Miliar",Rp 138 Jutaan (Tenor 20 Tahun),Tanah Lokasi Jimbaran,Badung,,,,4900 m²,
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Dijual Rumah 2 Lantai Type Premium Cluster Flamingo The Springs, Summarecon Serpong. Lva",Tangerang,4,2,1,128 m²,158 m²
"Rp 13,6 Miliar",Rp 70 Jutaan (Tenor 20 Tahun),Tanah Lokasi Padonan,Badung,,,,3900 m²,
Rp 12 Juta /m²,Rp 70 Ribuan (Tenor 20 Tahun),DIJUAL CEPAT TANAH KOMERSIL SIAP BANGUN di Jl Raya Legok - Tangerang - Lva,Tangerang,,,,1665 m²,
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah 1 Lantai  Di Komp. Turangga, Jl. Kentar, Shm, Butuh Renov",Bandung,3,2,1,175 m²,150 m²
"Rp 6,95 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),Tanah Lokasi Berawa,Badung,,,,535 m²,
"Rp 8,02 Miliar Total",Rp 41 Jutaan (Tenor 20 Tahun),Kavling Hook Murah Aristoteles Scientia Gading Serpong - Lvaefal,Tangerang,,,,594 m²,
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Siap Huni Baru Renovasi Di Sektor Gading Serpong,Tangerang,5,2,2,126 m²,180 m²
"Rp 12,8 Miliar",Rp 65 Jutaan (Tenor 20 Tahun),Tanah Lokasi Bung Tomo,Denpasar,,,,1600 m²,
"Rp 6,44 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Tanah Lokasi Pura Demak,Denpasar,,,,920 m²,
"Rp 1,6 Miliar /are",Rp 8 Jutaan (Tenor 20 Tahun),The Only One Plot Left at Bingin Area Near The Dreamland Beach,Badung,,,,748 m²,
"Rp 9,72 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Tanah Lokasi Mahendradata,Denpasar,,,,810 m²,
"Rp 9,15 Miliar",Rp 47 Jutaan (Tenor 20 Tahun),Tanah Lokasi Tibubeneng,Badung,,,,1525 m²,
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),Tanah Lokasi Canggu,Badung,,,,500 m²,
"Rp 7,44 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Tanah Lokasi Berawa,Badung,,,,620 m²,
Rp 60 Miliar,Rp 308 Jutaan (Tenor 20 Tahun),Tanah Lokasi Jimbaran,Badung,,,,15000 m²,
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),"Rumah The Heritage Puri 11 Type 9x13.5 (3 Lantai), Type Master 4 Kamar",Tangerang,4,3,,121 m²,225 m²
"Rp 2,65 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Villa Modern Kontemporer 2BR di  Kerobokan dekat Seminyak.,Badung,2,2,1,100 m²,125 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Villa Modern Mediterranean Style di Jimbaran,Badung,3,3,2,240 m²,180 m²
"Rp 17,5 Miliar Total",Rp 90 Jutaan (Tenor 20 Tahun),FOR SALE & FOR RENT,Jakarta Selatan,,,,500 m²,600 m²
"Rp 7,9 Miliar",Rp 40 Jutaan (Tenor 20 Tahun),Jual Office Keren Dan Siap Pake~lokasi Strategis,Jakarta Barat,,,,246 m²,246 m²
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Jual Rugi Apartemen Semi Furnished Treepark, Bsd City",Tangerang,2,1,,,47 m²
Rp 35 Juta Total,Rp 190 Ribuan (Tenor 20 Tahun),"Luxury Office Space Sudirman 7.8 Tower, Luas 217 m2 - 2,139 m2",Jakarta Pusat,,,,2139 m²,217 m²
"Rp 3,7 Miliar Total",Rp 19 Jutaan (Tenor 20 Tahun),Dijual Ruko Brand New Free PPn di Summarecon Bekasi,Bekasi,,3,,75 m²,189 m²
Rp 3 Miliar Total,Rp 15 Jutaan (Tenor 20 Tahun),Termurah Office Space Di Wolrd Capital Tower.,Jakarta Selatan,,1,,86 m²,86 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),"Rumah Bagus Furnished Cipondoh, Tangerang SHM",Tangerang,3,3,,365 m²,500 m²
Rp 13 Miliar,Rp 66 Jutaan (Tenor 20 Tahun),"Rumah Bagus Semi Furnished SHM Sunter, Jakarta Utara",Jakarta Utara,3,3,10,400 m²,200 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Semi Furnished Minimalis,Tangerang,2,1,1,45 m²,40 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Apartemen Branz BSD Bagus view selatan 2br,Tangerang,2,1,,,87 m²
"Rp 4,75 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),"Rumah Bagus Emerald Residence SHM Sektor 9-Bintaro, Tangerang Selatan",Tangerang Selatan,4,4,,180 m²,380 m²
Rp 120 Miliar,Rp 619 Jutaan (Tenor 20 Tahun),Tanah Lokasi Jimbaran,Badung,,,,9260 m²,
"Rp 25,5 Miliar",Rp 131 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Prime Area Private Pool Hadap Utara Dekat PIM,Jakarta Selatan,4,3,2,462 m²,550 m²
Rp 14 Miliar,Rp 72 Jutaan (Tenor 20 Tahun),Rumah Kost New Renovated 29 Kamar Tidur Good Invest,Jakarta Selatan,29,29,,315 m²,670 m²
Rp 39 Miliar,Rp 200 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Kemang Carport Super Luas Prime Area,Jakarta Selatan,7,5,10,1855 m²,1000 m²
Rp 125 Miliar,Rp 643 Jutaan (Tenor 20 Tahun),"Rumah Modern Tropical Private Pool Prime Area Menteng, Best For Embassy",Jakarta Pusat,5,5,10,1049 m²,1200 m²
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Kebayoran Baru Area Strategis Dekat Senopati & SCBD,Jakarta Selatan,5,3,2,208 m²,260 m²
"Rp 2,29 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Free Bphtb Dan Ppn Casa Varya Puri Gardena Kalideres,Jakarta Barat,4,3,2,105 m²,140 m²
"Rp 2,29 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Mewah Puri Gardena Kalideres Free BPHTB dan Biaya Lainnya,Jakarta Barat,3,3,2,105 m²,160 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Di Jual Rumah di Saba Gianyar, Bali, Ayo Langka Harga Rumah di Gianyar Dengan Harga Pasaran Yang Murah",Gianyar,2,1,,93 m²,72 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Freehold - Rare Opportunity! Commercial building for sale in Sunset Road Business District,Badung,,1,,40 m²,120 m²
"Rp 5,9 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus Dalam Cluster Di Kelapa Gading,Jakarta Utara,7,4,3,153 m²,459 m²
Rp 7 Miliar,Rp 36 Jutaan (Tenor 20 Tahun),RUMAH DAN TEMPAT USAHA DI WAHIDIN,Semarang,4,3,6,330 m²,350 m²
"Rp 4,8 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Termurah Nego Sampai Deal Loft Furnished Mewah Cantik Saumata Alam Sutera,Tangerang,4,3,,,192 m²
"Rp 2,4 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),"Ruko Duta Garden 3 Lantai, SHM, Lokasi Strategis",Tangerang,,,,56 m²,197 m²
"Rp 5,95 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Rumah New Selesai Awal Juni 2025 di Cluster Naturale Foresta,Tangerang,4,4,1,203 m²,288 m²
Rp 550 Juta,Rp 2 Jutaan (Tenor 20 Tahun),"Apartemen Siap Huni Full Furnished di Mediterania Gajah Mada, Tamansari, Jakarta Barat",Jakarta Barat,2,1,,,42 m²
"Rp 13,5 Miliar Total",Rp 69 Jutaan (Tenor 20 Tahun),Pabrik dan Gudang ex Korea di Kayu Putih,Jakarta Timur,,3,5,685 m²,1 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),MURAHHH Rumah Sutorejo Tengah STRATEGIS,Surabaya,4,2,2,157 m²,157 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Investasi Terbaik! Rumah Modern di Summarecon Bandung,Bandung,4,4,2,200 m²,151 m²
"Rp 6,11 Miliar Total",Rp 31 Jutaan (Tenor 20 Tahun),Gudang Modern di Kawasan Strategis Bandung Selatan Kutawaringin,Bandung,,1,,423 m²,203 m²
"Rp 2,76 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai di Lokasi Strategis Kota Bandung,Bandung,3,3,2,149 m²,161 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Disewakan Apartemen Spring Wood Alam Sutera,Tangerang,,,,,23 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai BSD Villa Melati Mas, Siap Huni",Tangerang Selatan,3,3,,100 m²,132 m²
"Rp 1,21 Miliar Total",Rp 6 Jutaan (Tenor 20 Tahun),Gudang Modern di Kawasan Strategis Bandung Selatan,Bandung,,1,,120 m²,72 m²
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),"Rumah Pik 10x23m2 Furnish Jati 2,5 Lantai SHM Depan Rumah Danau",Jakarta Utara,5,3,2,230 m²,450 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai, Bsd Villa Melati Mas Siap Huni",Tangerang Selatan,4,3,,100 m²,135 m²
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),RUKAN SUNTER PERMAI LOKASI STRATEGIS AKSES MUDAH,Jakarta Utara,,4,,270 m²,270 m²
"Rp 8,97 Miliar",Rp 46 Jutaan (Tenor 20 Tahun),"Dijual Rumah Murah Kebayoran Baru – Hitung Tanah, Dekat SCBD",Jakarta Selatan,4,3,2,220 m²,300 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Rumah Nyaman Lokasi Strategis di Citra Grand Mutiara Waterpark Residence, Sleman",Sleman,4,2,1,359 m²,100 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Murah Perumahan De Diamond Batam Centre Jalan Belian,Batam,2,2,1,85 m²,105 m²
Rp 51 Miliar,Rp 262 Jutaan (Tenor 20 Tahun),Rumah Mewah Siap Huni 3 Lantai Lokasi Strategis Mega Kuningan,Jakarta Selatan,5,5,2,540 m²,1100 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual Cepat Saveria 1 Bedroom Siap Huni Dan Sudah Tersewa Bisa Jadi Income Pasif,Tangerang,1,1,,,50 m²
Rp 725 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah DiJual Murah Di Jatibening (LPH),Bekasi,2,1,1,105 m²,70 m²
"Rp 2,8 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Investasi Terbaik! Rumah Modern di Summarecon Bandung,Bandung,5,4,2,120 m²,115 m²
Rp 865 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah The Trust 1 Lantai,dekat Merr,uinsa,upn,tol Pondok Candra",Sidoarjo,2,1,2,91 m²,50 m²
"Rp 8,75 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah di Pinang Nikel Pondok Indah. 2 Lantai Dekat Pondok Indah Mall. Minimalis,Jakarta Selatan,5,4,2,241 m²,300 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Di Jual.rumah.mewah Jalan Setiabudi Jakarta Selatan,Jakarta Selatan,3,3,1,32 m²,62 m²
Rp 680 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Pinggir Jalan utama | Cicilan 4 Jutaan | Diapit 2 Pintu Tol (Tol Cijago & Cimanggis) | Bebas Banjir,Depok,2,1,1,60 m²,36 m²
Rp 20 Miliar,Rp 102 Jutaan (Tenor 20 Tahun),Dijual Rumah Tua Hitung Tanah Harga Sangat Special Lokasi Premium,Jakarta Selatan,3,2,,512 m²,200 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),ag Rumah Giantara Serpong City 2 Lantai Baru SHM,Tangerang,2,2,1,66 m²,60 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),ag Rumah Bagus SHM bintaro sektor 3 dekat Bintaro Plaza,Jakarta Selatan,3,2,1,60 m²,62 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Premium Cluster HANNYA 2km Ke MRT lebak Bulus,Jakarta Selatan,3,3,2,72 m²,94 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Zenitparc Aeroworld Fasilas Lengkap 5km Ke Mrt Lebak Bulus,Jakarta Selatan,3,2,2,60 m²,72 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Apartemen Puri Mansion Lock off 2 BR Semi Furnished RENOVATED,Jakarta Barat,2,2,,,89 m²
Rp 530 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual Cepat 500jutaan Murah Dan Siap Huni Harga Diskon Minggu Ini,Bandung,2,1,1,90 m²,50 m²
Rp 50 Miliar Total,Rp 257 Jutaan (Tenor 20 Tahun),GEDUNG DI MENTENG AREA DEKAT THAMRIN & SUDIRMAN,Jakarta Pusat,,,,562 m²,1472 m²
"Rp 3,45 Miliar Total",Rp 17 Jutaan (Tenor 20 Tahun),"Bagus 186 m2 SHM Balaraja, Tangerang",Tangerang,,3,,149 m²,186 m²
Rp 988 Juta,Rp 5 Jutaan (Tenor 20 Tahun),"Rumah Hook (lt 184 M2/ Lb 55 M2) Jababeka, Graha Lavender",Bekasi,1,1,2,184 m²,55 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Murah Di Depok Akses Dekat Ke Stasiun Citayam,Jakarta Selatan,2,2,1,56 m²,56 m²
"Rp 1,25 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Jual Rumah Nyaman di Bandung Barat,Bandung Barat,3,2,1,150 m²,200 m²
Rp 775 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Apartment Springhill Terrace 2 BR Unfurnished,Jakarta Pusat,2,1,,,58 m²
"Rp 3,2 Miliar Total",Rp 16 Jutaan (Tenor 20 Tahun),Ruko Jatinegara,Jakarta Timur,,3,1,72 m²,200 m²
Rp 475 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Rapih Siap Huni Cluster Argawana Baletirtawana,Bogor,2,1,1,90 m²,48 m²
Rp 410 Juta,Rp 2 Jutaan (Tenor 20 Tahun),The Oso Kedamean,Gresik,2,1,1,60 m²,36 m²
Rp 695 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah The Wise 1lantai,Sidoarjo,2,2,2,36 m²,72 m²
Rp 915 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Lokasi Strategis Tengah Kota,Sidoarjo,3,2,2,72 m²,53 m²
"Rp 7,7 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),Villa Yogya Rumah Mewah Dijual Murah Full Furnish,Yogyakarta,5,5,2,280 m²,600 m²
"Rp 2,7 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Baru Murah SHM di Citraland Surabaya, Surabaya",Surabaya,4,3,2,150 m²,170 m²
"Rp 3,99 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),"Rumah Bagus Unfurnished Cipete, Jakarta Selatan",Jakarta Selatan,4,2,3,180 m²,180 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Jangan Hanya Bermimpi, Miliki Properti Terbaik di Summarecon Bandung",Bandung,2,2,2,84 m²,74 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Modern industrial style two bedroom leasehold property with good ROI in Umalas VL3164,Badung,2,2,1,280 m²,149 m²
Rp 17 Miliar,Rp 87 Jutaan (Tenor 20 Tahun),Rumah Bagus Minim Renovasi di Benhil,Jakarta Pusat,5,3,3,491 m²,473 m²
"Rp 1,8 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Cluster Valeria 6x16 96m type 5KT Metland Menteng Cakung,Jakarta Timur,5,3,2,96 m²,160 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),rumah kos murah bagus siwalankerto UK petra dkt tenggilis ubaya,Surabaya,41,12,6,723 m²,1268 m²
"Rp 3,65 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),"Luas Tanah 112 m2, Rumah di Kelapa Gading - Nomor Cantik!",Jakarta Utara,4,3,,112 m²,200 m²
"Rp 6,41 Miliar",Rp 32 Jutaan (Tenor 20 Tahun),Charming Modern Villa for Lease in Kerobokan/Seminyak VL2582,Badung,3,4,1,190 m²,220 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Dekat Area Perkantoran Tb.simatupang Dalam Townhouse Mewah Jaksel,Jakarta Selatan,3,3,2,151 m²,168 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),"Kompleks Vila Off-Plan 2 Kamar Tidur – Dekat Pantai Melasti, Ungasan",Badung,2,2,,110 m²,192 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Luas Dekat Tol Bekasi Timur Ada Tanah Lebih Di Belakang,Bekasi,9,3,2,200 m²,150 m²
"Rp 2,3 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),"Villa 1 Kamar Tidur di Lokasi Premium Munggu, Dekat Pantai Terbaik di Bali",Badung,1,2,,100 m²,97 m²
"Rp 28,6 Miliar",Rp 147 Jutaan (Tenor 20 Tahun),Kompleks 2 Vila SHM di Tabanan – Total 8 Kamar Tidur (Masing-Masing 4 Kamar),Tabanan,8,10,,2000 m²,1156 m²
"Rp 32,5 Miliar",Rp 167 Jutaan (Tenor 20 Tahun),Villa Mewah 6 Kamar di Padang-Padang (SHM),Badung,7,8,,2400 m²,432 m²
"Rp 3,6 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Turun Harga Bagus Siap Huni Citra Grand Cibubur,Jakarta Timur,4,3,2,300 m²,259 m²
Rp 22 Miliar,Rp 113 Jutaan (Tenor 20 Tahun),"Rumah SHM Lokasi Strategis di Pusat Kota Jl. Peta, Bandung",Bandung,5,2,10,670 m²,500 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Cantik Dan Mewah 2 Lantai Dekat Dengan Rumah Sakit Islam Dan Tol Cempaka Putih,Jakarta Pusat,3,3,1,44 m²,72 m²
Rp 599 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Lokasi 8 Menit ke Tol Cimanggis Depok | 500 Jutaan | Cicilan 4 Jutaan | Free Biaya Biaya,Depok,2,1,1,61 m²,36 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Di Jual.rumah.mewah Dan Keren Ancol Selatan Dekat Jis,Jakarta Utara,3,2,1,36 m²,68 m²
"Rp 9,9 Miliar Total",Rp 50 Jutaan (Tenor 20 Tahun),Tanah 60 Are Sisi Tebing dengan view gunung dan hutan di Sidemen,Karangasem,,,,6000 m²,
"Rp 1,65 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Plus Tanah Strategis Pinggir Jalan Raya Joglo,Jakarta Barat,,,,123 m²,
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Smart Villa 3 Kamar Tidur Dekat Kerobokan - Dekat dengan Sekolah Internasional,Denpasar,3,3,,435 m²,250 m²
"Rp 10,8 Miliar",Rp 55 Jutaan (Tenor 20 Tahun),"Rumah Hoek 2,5 Lantai kebon Jeruk kota Dekat Gajah Mada Plaza",Jakarta Barat,7,5,2,209 m²,325 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Investasi Terbaik! Rumah Modern di Summarecon Bandung,Bandung,2,2,2,84 m²,74 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Investasi Terbaik! Rumah Modern di Summarecon Bandung,Bandung,2,2,2,84 m²,74 m²
Rp 90 Miliar,Rp 463 Jutaan (Tenor 20 Tahun),Dijual Rumah Cantik Pantai Indah Kapuk Ebony Golf,Jakarta Utara,8,12,,1200 m²,3000 m²
"Rp 19,5 Miliar",Rp 100 Jutaan (Tenor 20 Tahun),Villa 6 Kamar di Umalas - dengan pemandangan hijau dan sungai,Badung,6,6,,272 m²,463 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Di Ciputat Dekat Jalan Raya,Tangerang Selatan,5,3,1,144 m²,200 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Di  Rumah Mewah Dan Cantik 2 Lantai Di Jalan Pisangan Baru Jakarta Timur,Jakarta Timur,3,3,1,32 m²,62 m²
"Rp 8,45 Miliar Total",Rp 43 Jutaan (Tenor 20 Tahun),Tanah 13 Are di Umalas,Badung,,,,13 m²,
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),"Kebagusan Park Residence. 3 Lt, Furnished, Kolam Renang. Murah!",Jakarta Selatan,5,5,2,329 m²,830 m²
Rp 470 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Minimalis Dan Modern  2 Lantai Di Jalan Srikaya Jakarta Timur,Jakarta Timur,2,2,,21 m²,41 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Murah Dekat Lrt Bisa Kpr,Jakarta Timur,5,3,1,90 m²,150 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Murah sudah Renov bagus di Bandar Wijaya,Tangerang,2,2,,108 m²,90 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Apartemen Ancol Mansion Full Furnished Dengan Pemandangan Ke Arah Laut,Jakarta Utara,2,2,,,126 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),1 Bangunan dengan 7 Apartemen di Berawa,Badung,7,7,,345 m²,345 m²
Rp 27 Miliar,Rp 138 Jutaan (Tenor 20 Tahun),Kompleks Villa Mewah 7 Kamar Tidur dengan Pemandangan Sawah – Umalas,Badung,7,7,,3500 m²,1200 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual paling murah dibawah harga PPJB rumah di Millenium City Parung Panjang Bogor,Bogor,3,2,1,72 m²,70 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Bsd Melati Mas Luas Baru Renovasi Dijual Murah,Tangerang Selatan,4,3,2,180 m²,160 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Darmo Hill Rumah Murah Siap Huni,Surabaya,4,5,1,300 m²,500 m²
"Rp 8,28 Miliar Total",Rp 42 Jutaan (Tenor 20 Tahun),Graha Famili blok Y Kavling Murah. Bisa KPT,Surabaya,,,,360 m²,
Rp 545 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Dekat Akses Tol Sawangan Dan St Citayam Bisa Nego,Depok,2,1,1,60 m²,40 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dapartemen Denpasar Residences 1 Kamar Tidur Furnished Bagus,Jakarta Selatan,1,1,,,60 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Baru Eksklusif Summarecon Bandung - Harga Perdana!,Bandung,2,2,2,84 m²,74 m²
